start_node,end_node,link_no,name,length,total_traffic,traffic_score,betweenness_score,economic_score,criticality_score,criticality_rank
"91.0456108,23.2701938","91.00225,23.1637778",Z1407-1,Mudaffarganj-Chitoshi (int.with Z1430),12.973,1277.0,0.015647592206837396,0.0017559262510974535,0.08379013312451057,0.06176604999436883,975.0
"89.3162778,25.4174716","89.0796938,25.4217216",Z5075-2,Pirganj-Jaintapur,26.954,2845.0,0.03486092390638402,0.000877963125548727,0.07873462214411248,0.06176205045382554,976.0
"90.7304438,23.346333","90.7691938,23.3703604",Z1402-2,Matlab Dakhin(int.with Z1445)-Narayanpur (int.with Z1482),6.797,1753.0,0.02148021075848548,0.0026338893766461808,0.08157444381061038,0.06175178738777424,977.0
"89.5506944,25.9528333","89.5288327,25.9446386",Z5617-2,Fulbari (Int.with Z5616)-Ferry ghat Phulbar,2.545,1336.0,0.016370542825634115,0.000877963125548727,0.08383233532934131,0.06158863430992966,978.0
"88.2813882,24.594833","88.2957774,24.6165833",Z6806-1,Nawabganj-Int.with Z6803,3.2,5012.0,0.0614140423967651,0.003511852502194908,0.0690343176376696,0.061419246841678016,979.0
"91.4161944,24.3728882","91.4125,24.3921941",R240-4,Habiganj (int with R220) - Habiganj (Int.with Z2403),2.38,3216.0,0.03940693542458032,0.009657594381035995,0.07182835820895522,0.06140797730400473,980.0
"90.6964997,23.2593889","90.7304438,23.346333",Z1402-1,Baburhat-Matlab Dakhin (int.with Z1445),13.632,1753.0,0.02148021075848548,0.0017559262510974535,0.08157444381061038,0.061400602137554744,981.0
"90.7322771,24.8849719","90.6144167,24.9280271",Z3707-1,Netrokona-Purbadhala (int.with Z3704),13.8,1520.0,0.01862516848425438,0.000877963125548727,0.08289473684210526,0.06139128523875377,982.0
"91.2788327,25.0417497","91.1765271,25.0978886",Z2806-1,Niamatpur-Tahirpur,17.0,2312.0,0.0283298615365764,0.0,0.08044982698961937,0.061290579402061576,983.0
"89.3689993,25.0240549","89.3161389,25.0231104",Z5507-1,Kashipur-Amtali,9.63,4307.0,0.052775395172160275,0.03511852502194908,0.05293707917343859,0.061204236243313774,984.0
"88.8494997,25.9376941","88.8411108,25.9621111",Z5707-2,Int.with Z5701-Int.with Z5709,3.299,4568.0,0.055973532655311846,0.0026338893766461808,0.07070928196147111,0.061138063220210974,985.0
"89.3469441,23.1881108","89.3474997,23.2224993",Z7501-1,Charavita-Bagherpara,4.34,1982.0,0.024286239431442227,0.0,0.08123107971745712,0.06102202862284108,986.0
"91.3137222,23.221416","91.2364719,23.2226382",Z1045-1,Chouddagram-Bangadda (int.with Z1049),8.39,2327.0,0.028513662541355227,0.004389815627743634,0.07735281478298238,0.060941930147028124,987.0
"91.8600556,24.5179438","91.9777216,24.5165278",R281-1,"Rajnagar (road start, int with N208) - Kulaura (Brahman Bazar) Int. with Z2003",14.285,5409.0,0.0662786423232447,0.004389815627743634,0.06637086337585506,0.060901786938123856,988.0
"89.6530556,23.8924997","89.6419441,23.8966663",N5-13,Bara Naogaon-Baderhat (Int.with R601),1.215,2154.0,0.02639382428623943,0.04828797190517998,0.05246053853296193,0.060866211162537896,989.0
"91.4125,24.3921941","91.5185271,24.5666389",R240-5,Habiganj (Int.with Z2403) - Nabiganj (int with Z2405),23.486,3216.0,0.03940693542458032,0.007901668129938543,0.07182835820895522,0.060705606803565744,990.0
"88.8587222,24.2880552","88.9478886,24.3040833",Z6020-1,Arani-Bagatipara,9.69,2188.0,0.026810439897071436,0.0,0.07998171846435101,0.060663035549086475,991.0
"90.9487497,23.6391663","90.8874163,23.7376941",Z1221-1,Nabipur (Int.with Z1205)-Shalpa(Int.with Z1042),25.67,1061.0,0.0130008577380223,0.0,0.08388312912346843,0.060598631879568404,992.0
"91.979416,23.1137222","92.067166,23.2408886",Z1603-1,Khagrachhari-Dighinala (Int.with Z1605),19.961,6862.0,0.08408283298615365,0.030728709394205446,0.0454677936461673,0.060545385296098014,993.0
"89.1895274,25.8006389","89.2182771,25.8429163",Z5020-1,Hazirhat-Gangachhara,20.471,5815.0,0.0712535228525916,0.04389815627743634,0.0414445399828031,0.06046554458899189,994.0
"91.9859997,21.4413052","91.9747216,21.4303327",R180-2,Khuruskul (int with Z1132) - laboni point (road end),3.418,13025.0,0.15960053914961403,0.000877963125548727,0.040767754318618045,0.06045892754703655,995.5
"92.0061389,21.4272493","91.9859997,21.4413052",R180-1,"Laharpur (road start, int with N110) - Khuruskul (int with Z1132)",2.687,13025.0,0.15960053914961403,0.000877963125548727,0.040767754318618045,0.06045892754703655,995.5
"91.0586111,23.4813327","91.0548056,23.3895552",Z1028-1,Nimsar-Barura,13.28,1735.0,0.02125964955275089,0.0,0.08126801152737752,0.06044224603347953,997.0
"90.1138889,22.4401663","90.1418052,22.4268327",Z8052-1,Binapani-Kachua (Int.with Z8708),3.636,4505.0,0.05520156843524078,0.003511852502194908,0.06881243063263041,0.06002333497022484,998.0
"89.3053056,25.7732216","89.2871386,25.7340274",Z5010-2,Shahebganj (int.with Z5612)-Mohiganj (int.with N506),4.497,1161.0,0.014226197769881143,0.004389815627743634,0.08010335917312661,0.0599862181750364,999.0
"89.3797216,24.8158333","89.3728327,24.8481663",N514-1R,Banani (Bogra)-Bogra Sath Matha More(int.with N510) (Right),3.77,17439.0,0.21368704815586326,0.000877963125548727,0.024313320717931075,0.05989930738022668,1000.0
"89.5902497,22.8038889","89.5979441,22.8316382",Z7041-2,Int. with R771-Srifaltola(Int. with Z7042),3.435,4487.0,0.05498100722950619,0.0026338893766461808,0.06908847782482729,0.059818901986342585,1001.0
"90.3318882,23.1869997","90.3538056,23.2363608",R861-1,Monohar Bazar More-Shariatpur (Premtola),6.904,5449.0,0.06676877833598824,0.0,0.06716828775922187,0.05979524293497841,1002.0
"91.9518333,22.0020278","92.0539167,22.0083611",R171-1,"Charati (road start, int with R170) - Monufakirhat (Int.with Z1037)",10.78,1813.0,0.022215414777600785,0.000877963125548727,0.07942636514065085,0.059711233465125836,1003.5
"92.0539167,22.0083611","92.0656944,21.9721382",R171-2,"Monufakirhat (Int.with Z1037) - Chunti (road end, Int.with N1)",5.092,1813.0,0.022215414777600785,0.000877963125548727,0.07942636514065085,0.059711233465125836,1003.5
"92.1139722,24.5972219","92.1595278,24.8213049",R281-4,Juri (Int.with R282) - Bairagirbazar(Int. with Z2812),32.661,3341.0,0.04093861046440387,0.009657594381035995,0.06884166417240348,0.05964925277720065,1005.0
"92.0137778,24.8574722","92.0376663,24.8018889",R251-1,"Golapganj (road start, int with R250) - Dhaka Dakhin (int with Z2832)",7.637,8553.0,0.10480333292488665,0.0,0.05588682333684088,0.05960192544419641,1006.0
"89.6485274,23.8942774","89.7128333,23.8146944",N513-1,Baderhat-Khayerchar,11.88,17439.0,0.21368704815586326,0.0,0.024313320717931075,0.059548122130007194,1007.0
"88.7494719,24.9168604","88.7054167,24.7769438",Z5463-2,(Int.with Z5456)-Manda,17.935,4385.0,0.05373116039701017,0.000877963125548727,0.07001140250855188,0.05950469056332072,1008.0
"88.9696382,25.9680549","89.0124167,26.0138333",Z5701-3,Tengonmari(Int.with Z5022)-Jaldhaka (Traffic More),7.501,2771.0,0.03395417228280848,0.0017559262510974535,0.07506315409599422,0.05939335950202948,1009.0
"91.5185271,24.5666389","91.6104722,24.5938052",R240-6,"Nabiganj (int with Z2405) - Auskandi (road end, Int.with N2)",10.384,3216.0,0.03940693542458032,0.004389815627743634,0.07182835820895522,0.05930086580268778,1010.0
"89.8645278,25.2080556","89.808,25.4098611",Z4615-1,Bakshiganj-Char Rajibpur,32.187,2140.0,0.026222276681779195,0.0,0.0780373831775701,0.05920105089888706,1011.0
"92.1595278,24.8213049","92.2080556,24.8805827",R281-5,Bairagirbazar(Int. with Z2812) - Seola (Int. with Z2014),10.28,3341.0,0.04093861046440387,0.007901668129938543,0.06884166417240348,0.05894688227676167,1012.0
"90.7391941,24.8936386","90.6733327,25.1131389",Z3709-1,Netrokona-Birishiri,26.0,1542.0,0.018894743291263325,0.0,0.07976653696498054,0.058931115468482266,1013.0
"89.4745827,22.9743604","89.417166,22.8080556",Z7043-1,Fultala-Dumuria,28.78,4487.0,0.05498100722950619,0.0,0.06908847782482729,0.05876534623568411,1014.5
"89.5905274,22.8316938","89.5710271,22.8209993",Z7042-1,Sriphaltala-Sener Bazar,4.66,4487.0,0.05498100722950619,0.0,0.06908847782482729,0.05876534623568411,1014.5
"92.1391663,22.5027222","92.2170271,22.4976663",R164-1,Baraichari (int with R161) - Kaptai road (road end),10.178,2212.0,0.02710452150471756,0.0,0.07685352622061482,0.05855895766703823,1016.0
"89.0253327,26.3397497","89.0297216,26.3518611",N509-5,Patgram Bypass (Int.with Z5904)- End Patgram Bypass(Int.with Z5904),2.737,1415.0,0.0173385614508026,0.007901668129938543,0.07491166077738516,0.0584237885999408,1017.0
"92.0995552,21.4494997","92.1785827,21.4298882",Z1001-1,Ramu-Naikhongchhari,11.165,797.0,0.009765960053914962,0.0,0.08155583437892096,0.05834251456578409,1018.0
"89.0784438,25.4192771","89.1441941,25.3286938",Z5851-2,Nawabganj(int.with Z5561)-Bhaduria,12.98,4442.0,0.05442960421516971,0.000877963125548727,0.0679873930661864,0.05824493902732136,1019.5
"88.9913052,25.3906386","89.0784438,25.4192771",Z5851-1,Birampur-Nawabganj (int.with Z5561),9.66,4442.0,0.05442960421516971,0.000877963125548727,0.0679873930661864,0.05824493902732136,1019.5
"89.2539167,22.7591111","89.1816382,22.7704993",Z7613-1,Tala-Patkelghata,10.1,2482.0,0.03041293959073643,0.0,0.07534246575342465,0.05817586408671363,1021.0
"90.969416,23.6377497","90.9310271,23.6392774",Z1205-2,Int.with Z1206-Nabipur(int.with Z1042),4.01,5984.0,0.07332434750643303,0.0026338893766461808,0.061163101604278076,0.05800780762529691,1022.0
"89.8700827,25.1830549","89.8645833,25.2081667",Z4606-2,Bakshiganj (Int.with Z4614)-Bakshiganj (Int.with Z4615),2.92,1895.0,0.023220193603725035,0.006145741878841088,0.0733509234828496,0.057818619788179045,1023.0
"89.8411108,23.6069722","89.9028333,23.55775",Z8402-1,Faridpur (Tapakhola) - Hatgozaria (Int.with Z8416),10.182,2935.0,0.035963729935056976,0.000877963125548727,0.07257240204429302,0.057721930378939926,1024.0
"88.4222493,26.0418608","88.36575,25.8591944",Z5055-1,Thakurgaon (Railway Station)-Pirganj,21.981,6100.0,0.07474574194338929,0.0,0.06163934426229508,0.05756781438792701,1025.0
"92.2080556,24.8805827","92.1479441,24.9023333",R281-6,"Seola (Int. with Z2014) - Charkhai (road end, int with R250)",7.116,3341.0,0.04093861046440387,0.004389815627743634,0.06884166417240348,0.0575421412758837,1026.0
"88.8494997,25.9377774","88.8641944,25.9456386",Z5701-1,Nilphamari (Kalibari)-Int.with Z5709,1.818,5138.0,0.06295797083690724,0.0017559262510974535,0.06383806928766057,0.05743287278842458,1027.0
"92.0308049,22.21275","91.979166,22.1892774",Z1040-1,Gasbaria-Barma (Int.with Z1036),6.69,4544.0,0.05567945104766573,0.008779631255487268,0.06183978873239437,0.05740499999589105,1028.0
"90.6886663,22.396083","90.7346108,22.3404163",Z8913-1,Debirchar - Lalmohon (Int.with R890),11.325,6344.0,0.07773557162112486,0.0,0.06005674653215637,0.05707154084251959,1029.0
"89.0297216,26.3518611","88.9238327,26.4069444",N509-6,End Patgram Bypass(Int.with Z5904)-Burimary,10.98,1415.0,0.0173385614508026,0.004389815627743634,0.07491166077738516,0.05701904759906284,1030.0
"89.2539722,22.759161066666664","89.3005556,22.5783604",Z7604-2,Tala(int.with Z7613)-int.with Z7603,25.43,3583.0,0.04390393334150227,0.0026338893766461808,0.06782026234998605,0.056726617858747753,1031.0
"90.8282216,22.9443052","90.8291382,22.9369997",R145-1,North Temuhoni (int with R140) - Int.with R147,0.705,5961.0,0.0730425192991055,0.0017559262510974535,0.05988928032209361,0.05671951141716047,1032.0
"90.7317216,24.8596111","91.1344163,24.690083",Z3701-2,Madan Bus Stand (Int.with Z3706)-Kaliajuri,53.365,1797.0,0.02201936037250337,0.000877963125548727,0.07512520868113523,0.05669811764153317,1033.0
"89.8720827,23.8348886","89.8115,23.8436386",N5-10,Barangail(Int.with R506) -Utholi (Int.with N503),6.31,408.0,0.0049993873299840706,0.007901668129938543,0.07598039215686274,0.056694895863010394,1034.0
"88.5535833,26.321416","88.7383052,26.1284438",Z5021-1,Panchagarh Sugar Mill-Debiganj Bridge Approach,31.865,7411.0,0.09080994976105869,0.0,0.055727971933612196,0.05669341579846257,1035.0
"89.5499163,25.3308049","89.6014444,25.3178049",Z5555-1,Gaibandha (Puratan Bazar More)-Int.with Z5559,5.41,8234.0,0.10089449822325695,0.000877963125548727,0.05222249210590236,0.056637752413834334,1036.5
"89.6014444,25.3178049","89.6163333,25.3144444",Z5555-2,Int.with Z5559-Balashighat,1.74,8234.0,0.10089449822325695,0.000877963125548727,0.05222249210590236,0.056637752413834334,1036.5
"90.871416,23.5126389","90.9309716,23.6389163",Z1042-1,Eliotganj-Muradnagar(int.with Z1205),23.53,2352.0,0.028819997549319937,0.0,0.07355442176870748,0.05662098657950101,1038.0
"90.5606944,24.5633333","90.508,24.7372774",Z3615-1,Motkhola Bazar-Kishoreganj Police line at R360,21.743,2109.0,0.025842421271902952,0.010535557506584723,0.06827880512091039,0.05659202826946928,1039.0
"90.8291382,22.9369997","90.8332771,22.9326938",R145-2,Int.with R147-Godaun Bazar (int with Z1405),0.695,5961.0,0.0730425192991055,0.000877963125548727,0.05988928032209361,0.056368326166940985,1040.0
"88.8392497,24.3720549","88.8586667,24.2881663",Z6019-1,Puthia-Arani(Int.with Z6020),10.625,2338.0,0.028648449944859697,0.000877963125548727,0.07228400342172797,0.05605946984931687,1041.0
"90.969416,23.6377219","90.9708882,23.8863886",Z1206-1,Companiganj-Nabinagar,28.86,5926.0,0.07261365028795491,0.0,0.060074249071886604,0.05605925817923374,1042.0
"91.1203604,23.25","91.1239438,23.2248882",R144-1,Laksam North-Laksam South,3.38,5961.0,0.0730425192991055,0.0,0.05988928032209361,0.0560171409167215,1043.0
"90.473666,24.20075","90.426666,24.187833",Z3009-1,Sripur-Bairagirchala,5.376,2808.0,0.03440754809459625,0.0,0.07051282051282051,0.055635473212577495,1044.0
"89.8515,23.567666","89.9027778,23.5577778",Z8416-1,Munshibazar (Int.with N804) - Hatgozaria (Int.with Z8402),6.5,2726.0,0.033402769268472,0.0,0.07079970652971386,0.05563287613335366,1045.5
"89.8151111,22.997083","89.7974163,22.9838886",Z8414-1,Gopalganj (Upazilla More) - Kalia,2.41,2726.0,0.033402769268472,0.0,0.07079970652971386,0.05563287613335366,1045.5
"91.1566944,23.8393052","91.2183327,23.8611389",Z1202-1,Darkhar-Akhaura(int.with Z1216),10.78,2581.0,0.031626026222276685,0.000877963125548727,0.07012785741960481,0.05516418296519487,1047.0
"89.934583,25.1505","90.0668882,25.1853052",Z4616-1,Sribardi-Jinaigati,19.465,2529.0,0.030988849405710086,0.0,0.07077896401739818,0.055135750376102764,1048.0
"91.4310549,23.1037778","91.4520833,23.0409441",Z1081-1,Munshirhat-Int.with Z1031,8.933,1317.0,0.016137728219580934,0.000877963125548727,0.07441154138192863,0.055028347475888105,1049.0
"89.1830549,24.8193882","89.172916,24.8760271",Z5202-3,Talora Bazar(int.with Z5471)-Dupchachia (int.with R545),7.049,3609.0,0.04422252174978557,0.004389815627743634,0.06372956497644777,0.05466431668736551,1050.0
"90.4754993,23.6932497","90.4613333,23.7413608",Z1102-1,Matuail-Shakerjaiga,7.165,6404.0,0.07847077564024017,0.0,0.056214865708931916,0.05456222899409549,1051.0
"89.3722771,23.3787216","89.1984441,23.3695549",Z7021-1,Arpara-Int.with Z7057,20.27,6083.0,0.07453743413797329,0.000877963125548727,0.056551043892816046,0.05435918621243786,1052.0
"89.614,25.6521944","89.6633056,25.5902497",Z5623-1,Ulipur-Chillmari,17.639,17360.0,0.21271902953069477,0.0,0.016993087557603686,0.05429316391085279,1053.0
"91.5204993,23.0397497","91.441333,23.2089722",Z1035-1,Chhagalnaiya-Parshuram,21.655,3275.0,0.040129886043377035,0.0,0.06656488549618321,0.05405026017586846,1054.0
"88.9696382,25.9512778","89.0183327,25.8988608",Z5022-1,Tengonmari-Kishoreganj,9.608,2311.0,0.02831760813625781,0.0,0.06966681090437041,0.05383253738659701,1055.0
"90.0862497,22.4672771","90.1139167,22.4399163",Z8705-2,Paikkhali(int.with Z8706)-Binapani(int.with Z8052),4.309,1998.0,0.02448229383653964,0.000877963125548727,0.06956956956956957,0.053349425188010884,1056.0
"90.2608333,22.6613056","90.2672216,22.6349997",Z8709-1,Satpakhia-Ferryghat (North),3.464,1935.0,0.02371032961646857,0.0,0.0702842377260982,0.05333798284145456,1057.0
"89.51025,25.8698049","89.433833,25.9118056",N509-1,Barobari-Lalmonirhat (Misson More) Int.with Z5901,12.03,2806.0,0.034383041293959075,0.004389815627743634,0.06450463292943692,0.053232317961924985,1058.0
"88.2645,25.9814438","88.2552222,25.9019444",Z5002-2,Nekmarod (int.with Z5029)-Ranisonkail(int.with Z5004),9.05,7900.0,0.09680186251684843,0.006145741878841088,0.04531645569620253,0.053151366133831625,1059.0
"89.3728327,24.8481663","89.3602778,24.8891663",N514-2R,Bogra Sath Matha More(int.with N510)-Int with N5 (Right),4.9,16199.0,0.19849283176081362,0.000877963125548727,0.018766590530279646,0.053025344761699844,1060.0
"89.5133611,23.169416","89.6297771,23.041583",Z7502-1,Narail-Kalia,25.125,1484.0,0.018184046072785197,0.0,0.07142857142857142,0.05302394116657448,1061.0
"92.1014722,21.4433608","92.1041667,21.4295271",N109-1,Ramu Hospital-Int.with Z1009,1.585,5533.0,0.06779806396274966,0.0017559262510974535,0.05602747153442979,0.053000489107511914,1062.0
"90.2195271,22.3693604","90.318416,22.3597778",Z8052-4,Mirzaganj (int.with Z8810)- Patuakhali Chourasta(int.with R880),10.604,4696.0,0.057541967896091166,0.006145741878841088,0.056218057921635436,0.05283697135602224,1063.0
"89.0692771,25.0876663","89.0313882,25.1319993",Z5504-1,Hitchmi-Puranpail,7.274,3426.0,0.04198014949148389,0.0,0.0642148277875073,0.052795436323344574,1064.0
"89.5867497,22.8005833","89.71275,22.7715271",R771-1,Rupsha (East)-Fakirhat(Int.with N805),14.585,4400.0,0.053914961401788995,0.06760316066725197,0.02159090909090909,0.05275263961457295,1065.0
"92.1041667,21.4295271","92.0953052,21.4284716",N109-2,Int. with Z1009-Khalekuzzaman chattar,0.925,5533.0,0.06779806396274966,0.000877963125548727,0.05602747153442979,0.052649303857292426,1066.0
"88.9651389,24.1773049","89.0643889,24.123666",Z6006-4,Lalpur(int.with Z6014)-Ishwardi (Int.with Z6022),12.459,8164.0,0.10003676020095577,0.0026338893766461808,0.04544341009309162,0.05248138345948983,1067.0
"89.6366663,23.7494441","89.6272216,23.5430552",Z7102-1,Rajbari (Int.with R710) - Modhukhali (Int.with N7),36.533,5021.0,0.0615243229996324,0.0,0.057956582354112725,0.05237719592287392,1068.0
"90.3393052,25.1232771","90.5222216,25.0901386",Z3712-1,Haluaghat-Dhobaura,20.27,3979.0,0.048756279867663274,0.0,0.061573259612968084,0.0523242297346334,1069.0
"92.0740827,22.1021389","92.2176104,22.1960552",N108-1,Keranirhat (int.with N1)-Bandarban,22.541,5533.0,0.06779806396274966,0.0,0.05602747153442979,0.05229811860707293,1070.0
"92.127916,23.2635","92.284833,23.3909719",Z1603-4,Baghaihat (Int.with Z1606)-Sajek,37.199,6862.0,0.08408283298615365,0.009657594381035995,0.0454677936461673,0.052116939290830236,1071.0
"91.9859441,21.4412497","92.0675827,21.5541389",Z1132-1,Khuruskul Bridge-Eidgah,18.142,3242.0,0.03972552383286362,0.0,0.06384947563232572,0.052091899460263824,1072.5
"92.0668604,21.6150278","92.0142778,21.6136667",Z1131-1,Khutakhali-Maheshkhali,6.681,3242.0,0.03972552383286362,0.0,0.06384947563232572,0.052091899460263824,1072.5
"92.1571944,24.8540278","92.1179716,24.8481386",Z2812-1,Bairagirbazar-Sharifganj,5.104,8530.0,0.10452150471755912,0.0,0.045017584994138334,0.05203035268724521,1074.0
