road,chainage,lrp,lat,lon,gap,type,name,is_intersection,model_type
N1,462.254,LRPE,20.8629167,92.298083,,Others,"End of Road at Shapla Chattar ,Teknaf Meet with Z1098 &Z1099.",False,nan
N101,0.0,LRPS,23.4541389,91.2128611,,Others,Start of Road from N120 at Balutopa,True,intersection
N101,0.55,LRPSa,23.4618889,91.212,,Culvert,Pipe Culvert,False,nan
N101,1.0,LRP001,23.4629444,91.2118056,,KmPost,Km post missing,True,intersection
N101,1.226,LRP001a,23.4634167,91.2135,,Culvert,Box Culvert,False,nan
N101,1.577,LRP001b,23.4632222,91.2169438,,Culvert,Box Culvert,False,nan
N101,2.0,LRP002,23.4631111,91.2210549,,KmPost,Km post missing,True,intersection
N101,2.533,LRP002a,23.4631667,91.2262493,,Culvert,Box Culvert,False,nan
N101,3.0,LRP003,23.46325,91.2308049,,KmPost,Km post missing,True,intersection
N101,3.235,LRP003a,23.463327373517785,91.23307539011856,,Culvert,Box Culvert,False,nan
N101,3.253,LRP003b,23.4633333,91.2332493,,Culvert,Box Culvert,False,nan
N101,4.0,LRP004,23.4640278,91.2404997,,KmPost,Km post missing,True,intersection
N101,4.785,LRP004a,23.4601944,91.2440552,,Culvert,Box Culvert,False,nan
N101,5.0,LRP005,23.4598056,91.2466386,,KmPost,Km post missing,True,intersection
N101,5.185,LRP005a,23.4587778,91.2474997,BS,Bridge,Bridge start,False,nan
N101,5.208,LRP005b,23.4587222,91.2477497,BE,Bridge,Bridge end,False,nan
N101,6.0,LRP006,23.4594167,91.2532222,,KmPost,Km post missing,True,intersection
N101,6.021,LRPE,23.4593056,91.2533889,,Others,End of road Bibir bazar Bridge,False,nan
N102,0.0,LRPS,23.4789716,91.1181938,,Others,Start of road from N1 Mainamati,True,intersection
N102,0.329,LRPSa,23.4815827,91.1167771,,Culvert,Box Culvert,False,nan
N102,0.995,LRPSb,23.4866663,91.1133611,,Culvert,Box Culvert,False,nan
N102,1.0,LRP001,23.4867219,91.1133056,,KmPost,Km post missing,True,intersection
N102,2.0,LRP002,23.4935274,91.1069167,,KmPost,B Baria 68 km Sylhet 248 km,True,intersection
N102,2.064,LRP002a,23.4937774,91.1064722,,Culvert,Box Culvert,False,nan
N102,2.365,LRP002b,23.496333,91.1059167,,Culvert,Box Culvert,True,intersection
N102,2.52,LRP002c,23.4976941,91.1055833,,Culvert,Box Culvert,True,intersection
N102,3.0,LRP003,23.5020278,91.1050556,,KmPost,Km post missing,True,intersection
N102,4.0,LRP004,23.5093333,91.0996386,,KmPost,Km post missing,True,intersection
N102,4.261,LRP004a,23.5112222,91.0981108,,Culvert,Box Culvert,False,nan
N102,5.0,LRP005,23.5166389,91.0939441,,KmPost,Km post missing,True,intersection
N102,6.056,LRP006,23.5246104,91.0887774,,KmPost,B Baria 66 km Sylhet 244 km,False,nan
N102,7.056,LRP007,23.5322771,91.0834719,,KmPost,"B. Bari 65 km, Sylhet 243 km",False,nan
N102,7.08,LRP007a,23.5323882,91.0834719,,Culvert,Box Culvert,False,nan
N102,8.081,LRP008,23.5419441,91.0772771,,KmPost,B Baria 64 km Sylhet 242 km,False,nan
N102,8.537,LRP008a,23.5421941,91.0742493,BS,Bridge,Bridge start,False,nan
N102,8.554,LRP008b,23.5423052,91.0741382,BE,Bridge,Bridge End,False,nan
N102,9.05,LRP009,23.5457774,91.0706104,,KmPost,B Baria 63 km Sylhet 241 km,False,nan
N102,9.723,LRP009a,23.5501111,91.0661389,,Culvert,Box Culvert,False,nan
N102,10.05,LRP010,23.5523611,91.064,,KmPost,Km post missing,False,nan
N102,10.16,LRP010a,23.5531111,91.0633333,,CrossRoad,Z 1219 Left Nimsar Right    Burichang,False,nan
N102,11.05,LRP011,23.5590556,91.0591111,,KmPost,"B Baria 61 km, Sylhet 239 km",False,nan
N102,11.925,LRP011a,23.5605,91.0553056,,Culvert,Box Culvert,False,nan
N102,12.018,LRP011b,23.5501944,91.0549722,,Culvert,Box Culvert,False,nan
N102,12.026,LRP012,23.5669438,91.0549167,,KmPost,B Baria 60 km Sylhet 238 km,False,nan
N102,13.041,LRP013,23.5745827,91.05925,,KmPost,B Baria 59 km Sylhet 237 km,False,nan
N102,14.03,LRP014,23.5768882,91.041833,,KmPost,BBaria 58 km Sylhet 236 km,False,nan
N102,15.018,LRP015,23.5813882,91.0357774,,KmPost,B Baria 57 km Sylhet235 km,False,nan
N102,15.178,LRP015a,23.5825549,91.0352497,,Culvert,Box Culvert,False,nan
N102,16.042,LRP016,23.5858886,91.0283049,,KmPost,B Baria56 km Sylhet234 km,False,nan
N102,17.042,LRP017,23.58744775805022,91.01909396942392,,KmPost,"B Baria 55 km, Sylhet 233 km",False,nan
N102,17.396,LRP017a,23.5879997,91.0158333,,Culvert,Box Culvert,False,nan
N102,18.01,LRP018,23.5902219,91.01,,KmPost,B Baria 54 km Sylhet 232 km,False,nan
N102,18.259,LRP018a,23.5911108,91.0077778,,Culvert,Box Culvert,False,nan
N102,19.01,LRP019,23.5935552,91.0011944,,KmPost,Km post missing,False,nan
N102,19.191,LRP019a,23.5944441,90.9996663,,Culvert,Box Culvert,False,nan
N102,19.55,LRP019b,23.5965552,90.9971108,,Culvert,Box Culvert,False,nan
N102,20.01,LRP020,23.5997219,90.9941386,,KmPost,Infor.missing,True,intersection
N102,20.56,LRP020a,23.6026111,90.9896108,,"SideRoad,Left","Side Road, Left to Chandina Z 1008",False,nan
N102,21.03,LRP021,23.6065556,90.9889997,,KmPost,B Baria 51 km Sylhet229 km,False,nan
N102,21.204,LRP021a,23.6080278,90.9883608,,Culvert,Box Culvert,False,nan
N102,21.595,LRP021b,23.6102778,90.985333,,Culvert,Box Culvert,False,nan
N102,22.041,LRP022,23.6122222,90.9818049,,KmPost,B Baria 50 km,False,nan
N102,22.758,LRP022a,23.6165278,90.9769438,,Culvert,Box Culvert,False,nan
N102,23.041,LRP023,23.6187493,90.9756104,,KmPost,B Baria 49 km Sylhet 227 km,False,nan
N102,23.66,LRP023a,23.6236104,90.9727771,BS,Bridge,Bridge start,False,nan
N102,23.696,LRP023b,23.623916,90.9726382,BE,Bridge,Bridge End,False,nan
N102,24.04,LRP024,23.6268882,90.9710549,,KmPost,B Baria 48 km Sylhet 226 km,False,nan
N102,24.055,LRP024a,23.6269716,90.9709716,,"SideRoad,Left","Side Road, Left Z1017 to Madhaya",False,nan
N102,24.891,LRP024b,23.6341663,90.9707771,BS,Bridge,Bridge start,False,nan
N102,25.011,LRP024c,23.6351941,90.9708049,BE,Bridge,Bridge End,False,nan
N102,25.04,LRP025,23.6354719,90.9708327,,KmPost,Infor.missing,False,nan
N102,25.282,LRP025a,23.6376108,90.9708882,,"SideRoad,Left",Road to Madhaya,False,nan
N102,25.894,LRP025b,23.6430552,90.9710827,,Culvert,Box Culvert,False,nan
N102,26.046,LRP026,23.6443886,90.9711104,,KmPost,B Baria 46 km Sylhet 224 km,False,nan
N102,26.732,LRP026a,23.6505,90.9713327,,Culvert,Box Culvert,False,nan
N102,27.08,LRP027,23.6532778,90.9728327,,KmPost,BBaria 45 km Sylhet 223 km,False,nan
N102,27.964,LRP027a,23.6575833,90.9800827,,Culvert,Box Culvert,False,nan
N102,28.033,LRP028,23.6579167,90.9806382,,KmPost,BBaria 44 km Sylhet 223 km,False,nan
N102,28.203,LRP028a,23.6587222,90.9820271,BS,Bridge,Bridge start,False,nan
N102,28.255,LRP028b,23.6589722,90.9824438,BE,Bridge,Bridge End,False,nan
N102,28.702,LRP028c,23.6611667,90.9861108,,Culvert,Box Culvert,True,intersection
N102,29.03,LRP029,23.6628889,90.9888886,,KmPost,BBaria 43 km Sylhet 221 km,True,intersection
N102,29.417,LRP029a,23.6646667,90.9918052,,Culvert,Box Culvert,False,nan
N102,29.64,LRP029b,23.6657222,90.9934719,BS,Bridge,Bridge start,False,nan
N102,29.701,LRP029c,23.666,90.9938886,BE,Bridge,Bridge End,False,nan
N102,29.996,LRP029d,23.6674993,90.9962219,,Culvert,Box Culvert,False,nan
N102,30.04,LRP030,23.6679993,90.9969719,,KmPost,BBaria 42 Sylhet 220 km,False,nan
N102,30.667,LRP030a,23.6711938,91.0019444,BS,Bridge,Bridge start,False,nan
N102,30.696,LRP030b,23.6713049,91.0021944,BE,Bridge,Bridge End,False,nan
N102,31.044,LRP031,23.6730827,91.0049722,,KmPost,BBaria 41 Sylhet 219 km,False,nan
N102,31.19,LRP031a,23.6738327,91.0061389,,Culvert,Box Culvert,False,nan
N102,31.385,LRP031b,23.6748049,91.0076944,,Culvert,Box Culvert,False,nan
N102,32.01,LRP031c,23.6780271,91.0126667,BS,Bridge,Bridge start,False,nan
N102,32.023,LRP031d,23.6780827,91.0127222,BE,Bridge,Bridge End,False,nan
N102,32.04,LRP032,23.6779438,91.0129722,,KmPost,BBaria 40 km Sylhet 218 km,False,nan
N102,32.774,LRP032a,23.6821104,91.0187493,,Culvert,Box Culvert,False,nan
N102,33.062,LRP033,23.6836663,91.0210827,,KmPost,BBaria 39 km Sylhet 217 km,False,nan
N102,33.137,LRP033a,23.684083,91.0217216,BS,Bridge,Bridge start,False,nan
N102,33.149,LRP033b,23.6841386,91.0217771,BE,Bridge,Bridge End,False,nan
N102,33.748,LRP033c,23.684583,91.0264716,BS,Bridge,Bridge start,False,nan
N102,33.758,LRP033d,23.6872497,91.0265271,BE,Bridge,Bridge End,False,nan
N102,34.068,LRP034,23.689083,91.0288327,,KmPost,BBaria 38 km,False,nan
N102,34.086,LRP034a,23.6891386,91.0289438,,Culvert,Box Culvert,False,nan
N102,34.642,LRP034b,23.6922497,91.033166,,Culvert,Box Culvert,False,nan
N102,35.053,LRP035,23.694583,91.0366386,,KmPost,BBaria 37 km Sylhet 215 km,False,nan
N102,35.227,LRP035a,23.6955552,91.0379441,BS,Bridge,Bridge start,False,nan
N102,35.581,LRP035b,23.6957774,91.0382774,BE,Bridge,Bridge end,False,nan
N102,36.035,LRP035c,23.6999441,91.0441386,BS,Bridge,Bridge start,False,nan
N102,36.05,LRP035d,23.7,91.0441941,BE,Bridge,Bridge end,False,nan
N102,36.086,LRP036,23.7002778,91.0444719,,KmPost,BBara 36 Sylhet 214 km,False,nan
N102,36.322,LRP036a,23.7014722,91.0462219,,Culvert,Box Culvert,False,nan
N102,36.811,LRP036b,23.7042222,91.05,BS,Bridge,Bridge start,False,nan
N102,36.828,LRP036c,23.7043333,91.0500833,BE,Bridge,Bridge End,False,nan
N102,36.995,LRP036d,23.70525,91.0513333,BS,Bridge,Bridge start,False,nan
N102,37.007,LRP036e,23.705345235164835,91.05145784945054,BE,Bridge,Bridge End,False,nan
N102,37.086,LRP037,23.7059722,91.0522778,,KmPost,"B.Bara 35 km, Sylhet 213 km",False,nan
N102,37.507,LRP037a,23.7083056,91.05525,BS,Bridge,Bridge start,False,nan
N102,37.518,LRP037b,23.7083611,91.0553333,BE,Bridge,Bridge End,False,nan
N102,38.05,LRP037c,23.7117222,91.0592778,,Culvert,Box Culvert,False,nan
N102,38.076,LRP038,23.7118333,91.0593889,,KmPost,BBaria34 km Sylhet212 km,False,nan
N102,38.458,LRP038a,23.7142222,91.0624444,,"SideRoad,Right",Road to Bancharampura(Z1041),False,nan
N102,38.567,LRP038b,23.7148611,91.0632222,BS,Bridge,Bridge start,False,nan
N102,38.591,LRP038c,23.7149444,91.0633056,BE,Bridge,Bridge End,False,nan
N102,39.04,LRP038d,23.717618285562637,91.06656204161358,,Culvert,Box Culvert,False,nan
N102,39.062,LRP039,23.7177493,91.0667216,,KmPost,BBaria 33 km Sylhet 211 km,False,nan
N102,39.784,LRP039a,23.7219993,91.0720271,BS,Bridge,Bridge start,False,nan
N102,39.81,LRP039b,23.722166,91.072166,BE,Bridge,Bridge End,False,nan
N102,40.066,LRP040,23.7235271,91.0741104,,KmPost,BBaria 32 km Sylhet 210 km,False,nan
N102,40.36,LRP040a,23.7250827,91.0765271,,Others / Others,Start road Division B. Baria / Start road Division B. Baria,False,nan
N102,40.402,LRP040b,23.7255549,91.077166,,Bridge / Bridge,Bridge start / Bridge End,False,nan
N102,41.066,LRP041,23.7303327,91.0799438,,KmPost,Km post missing,False,nan
N102,41.389,LRP041a,23.7329438,91.0811938,,Culvert,Box Culvert,False,nan
N102,42.079,LRP042,23.7388052,91.0839997,,KmPost,BBaria 30 km Sylhet208 km,False,nan
N102,43.079,LRP043,23.7468052,91.088333,,KmPost,Km post missing,False,nan
N102,43.792,LRP043a,23.7511944,91.0933886,,Others,Culvert under Constriction,False,nan
N102,43.825,LRP043b,23.7513611,91.0936386,,Culvert,Divission Road,False,nan
N102,44.007,LRP043c,23.7525556,91.094833,,CrossRoad,Z1201,False,nan
N102,44.079,LRP044,23.7530556,91.0953886,,KmPost,Km post missing,False,nan
N102,44.481,LRP044a,23.7554167,91.0981386,BS,Bridge,Bridge start,False,nan
N102,44.521,LRP044b,23.7556389,91.0984163,BE,Bridge,Bridge End,False,nan
N102,44.809,LRP044c,23.75724898301887,91.1003286018868,BS,Bridge,Bridge start,False,nan
N102,44.839,LRP044d,23.7574167,91.1005278,BE,Bridge,Bridge End,False,nan
N102,45.079,LRP045,23.7589444,91.1023056,,KmPost,Km post missing,False,nan
N102,45.399,LRP045a,23.7611111,91.1048056,,Culvert,Box Culvert,False,nan
N102,46.111,LRP046,23.7654722,91.1098056,,KmPost,BBaria 26 km Sylhet 204,False,nan
N102,46.826,LRP046a,23.76984916734694,91.11480456870748,BS,Bridge,Bridge start,False,nan
N102,46.846,LRP046b,23.7699716,91.1149444,BE,Bridge,Bridge End,False,nan
N102,47.072,LRP047,23.771416,91.1166111,,KmPost,BBaria 25 Sylhet 203 km,False,nan
N102,47.654,LRP047a,23.7749993,91.1206938,,Culvert,Box Culvert,False,nan
N102,48.119,LRP048,23.7779438,91.1240827,,KmPost,Bbaria 24 Sylhet 202 km,False,nan
N102,48.743,LRP048a,23.7816382,91.128666,,Culvert,Box Culvert,False,nan
N102,49.119,LRP049,23.783583,91.1317493,,KmPost,Km post missing,False,nan
N102,49.289,LRP049a,23.7844441,91.1330827,BS,Bridge,Bridge start,False,nan
N102,49.308,LRP049b,23.7845274,91.1332216,BE,Bridge,Bridge End,False,nan
N102,50.119,LRP050,23.7887219,91.1397219,,KmPost,Km post missing,False,nan
N102,50.628,LRP050a,23.7913608,91.1437497,,Culvert,Box Culvert,False,nan
N102,51.0,LRP050b,23.7932774,91.1466941,BS,Bridge,Bridge start,False,nan
N102,51.015,LRP050c,23.79335444201681,91.14680965042017,BE,Bridge,Bridge End,False,nan
N102,51.119,LRP051,23.7938886,91.1476108,,KmPost,Km post missing,False,nan
N102,51.972,LRP051a,23.8008056,91.1501667,,Culvert,Box Culvert,False,nan
N102,52.119,LRP052,23.8020833,91.1504167,,KmPost,Km post missing,False,nan
N102,52.65,LRP052a,23.80675,91.1513056,BS,Bridge,Bridge start,False,nan
N102,52.703,LRP052b,23.8071667,91.1513889,BE,Bridge,Bridge End,False,nan
N102,53.119,LRP053,23.8108056,91.1521389,,KmPost,Km post missing,False,nan
N102,53.447,LRP053a,23.8141944,91.1528889,BS,Bridge,Bridge start,False,nan
N102,53.491,LRP053b,23.8145556,91.153,BE,Bridge,Bridge end,False,nan
N102,54.17,LRP054,23.820416,91.15375,,KmPost,Bbaria 18 km Sylhet 196 km,False,nan
N102,55.178,LRP055,23.829328707605637,91.15506456450704,,KmPost,Bbaria 17 km Sylhet 195 km,False,nan
N102,55.235,LRP055a,23.8298327,91.1551389,BS,Bridge,Bridge start,False,nan
N102,55.249,LRP055b,23.829916,91.1551389,BE,Bridge,Bridge End,False,nan
N102,55.526,LRP055c,23.8323327,91.1555278,,Culvert,Box Culvert,False,nan
N102,56.178,LRP056,23.8383052,91.1564167,,KmPost,Km post missing,False,nan
N102,56.321,LRP056a,23.8393608,91.1566111,,"SideRoad,Right",Z1202 Road to Akhoura,False,nan
N102,56.959,LRP056b,23.8450274,91.1571389,BS,Bridge,Bridge start,False,nan
N102,57.134,LRP056c,23.8465552,91.1574444,BE,Bridge,Bridge End,False,nan
N102,57.178,LRP057,23.8469441,91.1575278,,KmPost,Km post missing,False,nan
N102,58.178,LRP058,23.85575,91.1591389,,KmPost,Km post missing,False,nan
N102,58.899,LRP058a,23.8606111,91.1552222,BS,Bridge,Bridge start,False,nan
N102,58.935,LRP058b,23.8608056,91.1549722,BE,Bridge,Bridge End,False,nan
N102,59.178,LRP059,23.8621667,91.1532778,,KmPost,Km post missing,False,nan
N102,59.368,LRP059a,23.8632222,91.1519444,,Culvert,Box Culvert,False,nan
N102,59.904,LRP059b,23.8663333,91.1479997,BS,Bridge,Bridge start,False,nan
N102,59.92,LRP059c,23.8664444,91.1478608,BE,Bridge,Bridge End,False,nan
N102,60.178,LRP060,23.8748604,91.1409997,BS,KmPost / Bridge,Km post missing / Bridge start,False,nan
N102,61.142,LRP060b,23.8750549,91.1408608,BE,Bridge,Bridge End,False,nan
N102,61.178,LRP061,23.8752771,91.1405274,,KmPost,Km post missing,False,nan
N102,62.25,LRP062,23.8843052,91.1353052,,KmPost,BBaria 10 km Sylhet 188 km,False,nan
N102,62.419,LRP062a,23.8856941,91.1346941,,"SideRoad,Right",Z1216 to Akhaowera,False,nan
N102,62.598,LRP062b,23.8840274,91.1340274,,Culvert,Box Culvert,False,nan
N102,63.265,LRP062c,23.892357146358545,91.1312245987395,,Culvert,Box Culvert,False,nan
N102,63.312,LRP063,23.8929441,91.1310271,,KmPost,BBaria 9 Sylhet 187 km,False,nan
N102,63.527,LRP063a,23.8946386,91.1300827,BS,Bridge,Bridge start,False,nan
N102,63.551,LRP063b,23.894833,91.1299993,BE,Bridge,Bridge End,False,nan
N102,64.279,LRP064,23.900941803948665,91.12758382043435,,KmPost,B Baria 8 km Sylhet 186 km,False,nan
N102,64.564,LRP064a,23.9033333,91.1266382,,"SideRoad,Left",R203 on left to Nabinagar,False,nan
N102,64.832,LRP064b,23.9056389,91.1258327,BS,Bridge,Bridge start,False,nan
N102,64.884,LRP064c,23.9060833,91.1257216,BE,Bridge,Bridge End,False,nan
N102,65.279,LRP065,23.9094722,91.1245549,,KmPost,Km post missing,False,nan
N102,65.955,LRP065a,23.9152778,91.122666,,Culvert,Box Culvert,False,nan
N102,66.298,LRP066,23.918166,91.1216938,,KmPost,BBaria 6 km,False,nan
N102,66.958,LRP066a,23.9238049,91.1198327,,Culvert,Box Culvert,False,nan
N102,67.302,LRP067,23.9268327,91.1188327,,KmPost,BBaria5 Sylhet 183 km,False,nan
N102,67.415,LRP067a,23.9278049,91.1185271,,Culvert,Box Culvert,False,nan
N102,68.249,LRP067b,23.9348608,91.1161111,,Bridge,Start of Bridge,False,nan
N102,68.302,LRP068,23.9354441,91.1161111,,KmPost,Km post missing,False,nan
N102,68.312,LRP068a,23.9354997,91.1160833,,Bridge,End of Bridge,False,nan
N102,69.319,LRP069,23.944333,91.116666,,KmPost,Bbaria 3 Sylhet 181 km,False,nan
N102,69.905,LRP069a,23.949583,91.1169993,,Culvert,Box Culvert,False,nan
N102,70.365,LRP070,23.9536389,91.1168327,,KmPost,BBaria 2 Sylhet180 km,False,nan
N102,70.557,LRP070a,23.9551944,91.1163889,BS,Bridge,Bridge start,True,intersection
N102,70.654,LRP070b,23.9561111,91.1160556,BE,Bridge,Bridge End,False,nan
N102,70.784,LRP070c,23.9570833,91.1155556,,"SideRoad,Right",N103 on Right,False,nan
N102,71.365,LRP071,23.9582222,91.1100556,,KmPost,Km post missing,False,nan
N102,72.365,LRP072,23.96125,91.1020556,,KmPost,Km post missing,False,nan
N102,72.901,LRP072a,23.966,91.1015278,,RailRoadCrossing,Rail Road Crossing,False,nan
N102,73.365,LRP073,23.9701382,91.10125,,KmPost,Km post missing,False,nan
N102,73.428,LRP073a,23.97067948041237,91.10119589793814,BS,Bridge,Bridge Start,False,nan
N102,73.462,LRP073b,23.9709716,91.1011667,BE,Bridge,Bridge End,False,nan
N102,74.365,LRP074,23.9790549,91.1003333,,KmPost,Km post missing,False,nan
N102,74.69,LRP074a,23.9819438,91.10025,,"SideRoad,Left",Z1210 to Lalpur,False,nan
N102,75.365,LRP075,23.987583,91.1025278,,KmPost,Km post missing,False,nan
N102,76.365,LRP076,23.9948886,91.1081667,,KmPost,Km post missing,False,nan
N102,76.599,LRP076a,23.9967497,91.10925,,"SideRoad,Right",N 103 on Right,False,nan
N102,76.68,LRP077,23.9974719,91.1093056,,KmPost,Madheppur 28 km Sylhet 175 km,False,nan
N102,77.156,LRP077a,24.0016944,91.1095833,BS,Bridge,Bridge Start,False,nan
N102,77.178,LRP077b,24.0018611,91.1095556,BE,Bridge,Bridge End,False,nan
N102,77.689,LRP078,24.0064444,91.1086389,,KmPost,Madhebpur 27 km sylhet 174,False,nan
N102,78.08,LRP078a,24.0098333,91.1093333,,Culvert,Box Culvert,False,nan
N102,78.465,LRP078b,24.0132778,91.1097222,,Culvert,Box Culvert,False,nan
N102,78.689,LRP079,24.0152778,91.11,,KmPost,Km post missing,False,nan
N102,78.934,LRP079a,24.0173882,91.1103056,,Culvert,Box Culvert,False,nan
N102,79.699,LRP080,24.0242493,91.1118056,,KmPost,Post Convened with Send,False,nan
N102,80.073,LRP080a,24.0275271,91.1124444,,Culvert,Box Culvert,False,nan
N102,80.699,LRP081,24.0330827,91.1129167,,KmPost,Km post missing,False,nan
N102,81.714,LRP082,24.0421108,91.1139722,,KmPost,Madhebpur 23 km Sylhet170 km,False,nan
N102,82.133,LRP082a,24.045833,91.1146667,,Culvert,Box Culvert,False,nan
N102,82.682,LRPE,24.0506111,91.1146667,,Others,Meet with N 2 at Sanail,False,nan
N103,0.0,LRPS,23.9570278,91.1155278,,Others,Road  start from N102 at Kuatali.,True,intersection
N103,0.639,LRP001,23.9619167,91.1136111,,KmPost,"Brahmanbaria 1 km,Sylhet 179 km",False,nan
N103,1.31,LRP001a,23.967666,91.1118889,,RailRoadCrossing,Rail Road Crossing,False,nan
N103,1.639,LRP002,23.9706104,91.1115833,,KmPost,Km Post Missing,False,nan
N103,1.915,LRP002a,23.9730271,91.1113611,BS,Bridge,Bridge start,False,nan
N103,1.943,LRP002b,23.9732216,91.11125,BE,Bridge,Bridge end,False,nan
N103,2.639,LRP003,23.9789716,91.1110278,,KmPost,Km post missing,False,nan
N103,3.093,LRP003a,23.9828327,91.1115,,Culvert,Box culvert,False,nan
N103,3.639,LRP004,23.9873608,91.1124722,,KmPost,Km post missing,False,nan
N103,3.651,LRP004a,23.9874163,91.1124444,,Culvert,Box culvert,False,nan
N103,4.639,LRP005,23.9956663,91.1093333,,KmPost,Km post missing,False,nan
N103,4.779,LRPE,23.9968886,91.1092778,,Others,Intersection with N102 at Ghaturia.,False,nan
N104,0.0,LRPS,23.0096667,91.3994163,,Others,Intersection with Z1031,True,intersection
N104,0.445,LRPSa,23.0092778,91.3952497,,Culvert,Box culvert,False,nan
N104,1.0,LRP001,23.0093056,91.3898052,,KmPost,Km post missing,True,intersection
N104,1.878,LRP001a,23.0095278,91.3814438,,CrossRoad,Right to Comilla Left to Chittagong,False,nan
N104,2.0,LRP002,23.0095278,91.3803604,,KmPost,Km post missing,True,intersection
N104,2.676,LRP002a,23.0098611,91.3737216,,Culvert,Box culvert,False,nan
N104,3.0,LRP003,23.0094444,91.3704716,,KmPost,"Begumgonj 33 km,Maijdee 43 km",True,intersection
N104,4.08,LRP004,23.0071667,91.3607778,,KmPost,"Begumgonj 32 km,Maijdee 42 km",False,nan
N104,4.35,LRP004a,23.00625,91.3583611,,"SideRoad,Right",Road to Gazirhat (Z1444),False,nan
N104,4.77,LRP004b,23.0045556,91.3546389,,Culvert,Box culvert,False,nan
N104,4.8,LRP005,23.0044444,91.3543889,,KmPost,"Begumgonj 31 km,Maijdee 41 km",False,nan
N104,5.8,LRP006,22.9990552,91.3471386,,KmPost,"Begumgonj 30 km,Maijdee 40 km",False,nan
N104,6.81,LRP007,22.990583,91.3458886,,KmPost,"Begumgonj 29 km,Maijdee 39 km",True,intersection
N104,7.83,LRP008,22.9840274,91.3404719,,KmPost,"Begumgonj 28 km,Maijdee 38 km",False,nan
N104,7.99,LRP008a,22.983583,91.3389997,,Culvert,Box culvert,False,nan
N104,8.18,LRP008b,22.9825827,91.3375274,BS,Bridge,Bridge start,True,intersection
N104,8.22,LRP008c,22.9818882,91.3371108,BE,Bridge,Bridge end,False,nan
N104,8.315,LRP008d,22.9815271,91.3369163,,"SideRoad,Right",Road to Senbagh (Z1443),False,nan
N104,8.81,LRP009,22.9772216,91.3354997,,KmPost,"Begumganj 27 km,Maijdee 37 km",False,nan
N104,9.452,LRP009a,22.9715827,91.3343608,,Culvert,Box culvert,False,nan
N104,10.03,LRP010,22.96643594421769,91.33371895459184,,KmPost,"Begumganj 26 km,Maijdee 36 km",False,nan
N104,10.628,LRP010a,22.9611111,91.3330549,,Culvert,Box culvert,False,nan
N104,11.0,LRP011,22.9580556,91.3317216,,KmPost,"Begumganj 25 km,Maijdee 35 km",True,intersection
N104,11.75,LRP011a,22.9538611,91.326166,BS,Bridge,Bridge start,False,nan
N104,11.815,LRP011b,22.9535278,91.3257493,BE,Bridge,Bridge end,False,nan
